-0.00012382
-0.00151557
-0.00883142
-0.03272201
-0.08689563
-0.17676944
-0.28754332
-0.38577033
-0.43822278
-0.43422305
-0.39253309
-0.34703126
-0.32338617
-0.32516749
-0.33777585
-0.34311835
-0.3323471
-0.31043838
-0.29320555
-0.2981513
-0.33205463
-0.38345093
-0.4281795
-0.44587254
-0.43471203
-0.41294379
-0.40676988
-0.43428827
-0.49702596
-0.58403558
-0.68210113
-0.7787847
-0.8534319
-0.86943369
-0.78600614
-0.58789183
-0.30775974
-0.018394
0.20124141
0.30065788
0.27217295
0.14343059
-0.0398722
-0.22970992
-0.38664362
-0.48774205
-0.53141602
-0.53542754
-0.52626137
-0.52484914
-0.53729921
-0.55553871
-0.56602535
-0.56052145
-0.54224473
-0.52332489
-0.51562634
-0.5225972
-0.53853067
-0.55427357
-0.56343273
-0.5651704
-0.56383926
-0.56641826
-0.57808445
-0.59804737
-0.61933123
-0.63348102
-0.63659719
-0.63186248
-0.62661089
-0.62617154
-0.62948871
-0.63066094
-0.6255166
-0.61706004
-0.61408586
-0.6240699
-0.64732568
-0.67748743
-0.70636485
-0.72778853
-0.73819409
-0.73606774
-0.72277647
-0.70416786
-0.689598
-0.68638774
-0.6930548
-0.69825628
-0.68820247
-0.65651199
-0.6075935
-0.55167154
-0.49781102
-0.4509987
-0.41271681
-0.38129757
-0.35176159
-0.31801028
-0.27764256
-0.2350746
-0.19900818
-0.17581777
-0.16481109
-0.15978038
-0.15512327
-0.14997622
-0.14593541
-0.14182583
-0.13331496
-0.11925743
-0.10696346
-0.10797074
-0.12666581
-0.15384077
-0.17359256
-0.17788437
-0.17419959
-0.17820998
-0.19842166
-0.22766063
-0.24937152
-0.25233707
-0.23980733
-0.22535959
-0.22096189
-0.22865907
-0.24117423
-0.24785157
-0.24074446
-0.21925793
-0.19262154
-0.17714511
-0.18658891
-0.22098925
-0.2639432
-0.29311278
-0.29704986
-0.28440894
-0.2765093
-0.2881537
-0.31306324
-0.32783973
-0.31233223
-0.26877329
-0.22210885
-0.2003943
-0.21215565
-0.24036282
-0.2573972
-0.24700103
-0.21525925
-0.18469081
-0.17904287
-0.20958031
-0.2690615
-0.3351472
-0.38187637
-0.39343032
-0.37149996
-0.33148006
-0.29124732
-0.26118477
-0.24164668
-0.22762725
-0.21511497
-0.20320002
-0.19116149
-0.17592671
-0.15541598
-0.13576549
-0.13318432
-0.1644087
-0.23210681
-0.31883259
-0.39551271
-0.43681359
-0.43161182
-0.38412339
-0.30929391
-0.22742881
-0.15974708
-0.12373349
-0.12773621
-0.1673644
-0.227703
-0.29203977
-0.35253704
-0.41616001
-0.5003335
-0.61622031
-0.74653176
-0.83667947
-0.81657221
-0.64637071
-0.35314421
-0.02715584
0.22192538
0.3181643
0.24878937
0.05891999
-0.17624184
-0.38250464
-0.50939013
-0.54166749
-0.49882704
-0.42188079
-0.35275701
-0.31763906
-0.32216051
-0.3563946
-0.40273875
-0.44317141
-0.46606844
-0.47121603
-0.46900817
-0.4725148
-0.48770685
-0.50973669
-0.52804645
-0.53532149
-0.53234171
-0.5249942
-0.51743441
-0.5092897
-0.4998003
-0.49269055
-0.49408046
-0.5050638
-0.518742
-0.52689367
-0.529439
-0.53577143
-0.55582431
-0.58968728
-0.62586667
-0.64992586
-0.65604431
-0.65162823
-0.65103879
-0.66385827
-0.6876071
-0.71035227
-0.71995736
-0.71213997
